             0_Absolute energy  0_Area under the curve  0_Autocorrelation  0_Centroid  0_Entropy  0_Mean absolute diff  0_Mean diff  0_Median absolute diff  0_Median diff  0_Negative turning points  0_Neighbourhood peaks  0_Peak to peak distance  0_Positive turning points  0_Signal distance   0_Slope  0_Sum absolute diff  0_Total energy  0_Zero crossing rate
Sample_1498       44667.639793               15.085828       44667.639793    0.254769   0.655258              0.440822    -0.337079                0.013624       0.000000                        6.0                    2.0                30.941176                        5.0         120.531791 -0.476909            39.233129    50188.359318                   1.0
Sample_1499       47027.813028               15.925458       47027.813028    0.271381   0.685889              0.497185    -0.337079                0.022697       0.000000                       10.0                    2.0                33.625000                       10.0         125.298946 -0.461485            44.249506    52840.239357                   1.0
Sample_1500       41569.119314               14.681396       41569.119314    0.262404   0.670100              0.444768    -0.340654                0.025400       0.000000                        7.0                    1.0                30.857143                        7.0         120.620936 -0.448902            39.584315    46706.875634                   1.0
Sample_1501       47553.176749               16.006813       47553.176749    0.272302   0.689312              0.488716    -0.347132                0.033805       0.000000                        9.0                    2.0                32.833333                        9.0         123.795662 -0.462812            43.495692    53430.535673                   1.0
Sample_1502       48002.276200               16.234248       48002.276200    0.275813   0.693678              0.485371    -0.340824                0.031142       0.000000                        5.0                    2.0                32.650000                        6.0         123.327639 -0.457620            43.198026    53935.141798                   1.0
Sample_1503       45234.804944               15.613664       45234.804944    0.262851   0.692735              0.406709    -0.341609                0.024815       0.000000                        8.0                    2.0                30.403226                        8.0         117.625268 -0.463462            36.197134    50825.623532                   1.0
Sample_1504       48206.882745               16.414441       48206.882745    0.282692   0.715087              0.458683    -0.341705                0.013430       0.000000                        8.0                    2.0                32.652174                        9.0         122.426286 -0.446491            40.822753    54165.036792                   1.0
Sample_1505       47942.193615               16.373498       47942.193615    0.281230   0.711664              0.456285    -0.337241                0.019752       0.000000                       10.0                    1.0                32.000000                       11.0         122.128435 -0.447334            40.609405    53867.633276                   1.0
Sample_1506       51667.104972               17.140963       51667.104972    0.289553   0.722729              0.504304    -0.334894                0.055882       0.000000                        8.0                    1.0                34.214286                        8.0         124.409144 -0.449577            44.883091    58052.926935                   1.0
Sample_1507       52628.915796               17.758070       52628.915796    0.297771   0.745182              0.463005    -0.345506                0.030547       0.000000                       12.0                    2.0                31.560345                       11.0         122.325621 -0.430846            41.207403    59133.613254                   1.0
Sample_1508       53370.279249               18.309156       53370.279249    0.312152   0.783983              0.512142    -0.340824                0.044819       0.000000                        8.0                    1.0                33.444444                        9.0         124.729078 -0.399812            45.580604    59966.605898                   1.0
Sample_1509       46680.218400               16.303713       46680.218400    0.284047   0.726152              0.440818    -0.323400                0.033494       0.000000                        7.0                    2.0                30.800000                        8.0         120.066933 -0.434627            39.232785    52449.683596                   1.0
Sample_1510       46314.740385               16.081272       46314.740385    0.275917   0.711664              0.475274    -0.347132                0.045918       0.000000                        7.0                    2.0                31.133333                        7.0         121.880196 -0.446543            42.299347    52039.034141                   1.0
Sample_1511       44090.178224               15.279093       44090.178224    0.262693   0.678028              0.453532    -0.328250                0.033333       0.000000                       10.0                    2.0                30.633803                       11.0         120.897599 -0.460005            40.364385    49539.526094                   1.0
Sample_1512       49134.062367               16.284042       49134.062367    0.272742   0.689312              0.480708    -0.334270                0.013784       0.000000                       12.0                    2.0                33.260870                       13.0         123.499305 -0.469904            42.782990    55206.811648                   1.0
Sample_1513       46779.780944               16.175877       46779.780944    0.278211   0.704818              0.429945    -0.335830                0.020572       0.000000                       10.0                    2.0                30.270833                       11.0         119.467954 -0.445921            38.265114    52561.551623                   1.0
Sample_1514       48562.607768               16.471429       48562.607768    0.282719   0.711664              0.486955    -0.344857                0.027742       0.000000                       11.0                    2.0                32.769231                       13.0         124.417498 -0.448175            43.338992    54564.727829                   1.0
Sample_1515       47405.494907               16.138777       47405.494907    0.269697   0.700524              0.485646    -0.322632                0.029069       0.000000                        9.0                    1.0                31.729167                       10.0         123.231474 -0.462804            43.222521    53264.601019                   1.0
Sample_1516       53228.472685               18.155757       53228.472685    0.310620   0.776845              0.477829    -0.331253                0.036339       0.000000                        8.0                    2.0                32.476190                        9.0         122.353615 -0.406127            42.526816    59807.272680                   1.0
Sample_1517       51964.234721               17.471316       51964.234721    0.284822   0.737780              0.476080    -0.380618                0.039606       0.000000                       11.0                    2.0                33.875000                        9.0         122.335876 -0.450092            42.371133    58386.780586                   1.0
Sample_1518       50688.041729               17.556553       50688.041729    0.311251   0.762769              0.497760    -0.336552                0.035110       0.000000                        8.0                    1.0                33.117647                        9.0         123.910296 -0.399560            44.300635    56952.855875                   1.0
Sample_1519       49176.025632               17.302442       49176.025632    0.300453   0.755923              0.451463    -0.344229                0.029571       0.000000                       10.0                    1.0                30.636364                       12.0         120.585971 -0.408810            40.180204    55253.961384                   1.0
Sample_1520       49315.669596               15.997786       49315.669596    0.251303   0.659830              0.479984    -0.352711                0.052575       0.000000                       10.0                    1.0                32.258065                       11.0         120.756327 -0.503554            42.718571    55410.864715                   1.0
Sample_1521       43694.408758               15.040710       43694.408758    0.257376   0.656407              0.487161    -0.347450                0.033333       0.000000                        8.0                    1.0                31.666667                        9.0         121.975435 -0.465955            43.357358    49094.841301                   1.0
Sample_1522       47455.220886               15.973081       47455.220886    0.269941   0.685889              0.550184    -0.337670                0.059050       0.000000                        7.0                    1.0                34.571429                        7.0         126.225361 -0.465124            48.966340    53320.472906                   1.0
Sample_1523       46230.319486               15.893736       46230.319486    0.273105   0.693678              0.548702    -0.351124                0.058231       0.000000                        8.0                    1.0                33.058824                        9.0         125.293955 -0.451678            48.834473    51944.179198                   1.0
Sample_1524       45772.291467               15.540114       45772.291467    0.252547   0.678028              0.475422    -0.354735                0.042208       0.000000                        6.0                    1.0                32.113636                        7.0         121.674956 -0.481128            42.312582    51429.540974                   1.0
Sample_1525       46681.848763               15.700676       46681.848763    0.259828   0.664336              0.513251    -0.361798                0.031331       0.000000                        7.0                    2.0                32.200000                        7.0         123.760477 -0.476941            45.679355    52451.515464                   1.0
Sample_1526       43441.472787               15.006513       43441.472787    0.257739   0.652984              0.511506    -0.340824                0.006568       0.000000                        7.0                    2.0                32.333333                        8.0         124.876680 -0.464320            45.524009    48810.643581                   1.0
Sample_1527       44562.219714               15.202253       44562.219714    0.260872   0.663254              0.533373    -0.325843                0.028522       0.000000                        8.0                    2.0                33.800000                        9.0         125.380095 -0.466738            47.470193    50069.909791                   1.0
Sample_1528       46969.986765               15.596400       46969.986765    0.262212   0.670100              0.553072    -0.337828                0.075163       0.000000                        4.0                    1.0                35.259259                        5.0         126.949553 -0.477400            49.223407    52775.266029                   1.0
Sample_1529       43144.380067               14.924063       43144.380067    0.253587   0.666677              0.521168    -0.356958                0.075679       0.000000                        5.0                    1.0                32.121212                        5.0         122.995503 -0.467309            46.383916    48476.831536                   1.0
Sample_1530       47505.653456               15.857638       47505.653456    0.264548   0.674605              0.465509    -0.344382                0.027151       0.000000                        6.0                    2.0                32.181818                        8.0         121.995076 -0.475110            41.430337    53377.138715                   1.0
Sample_1531       45614.050541               15.510784       45614.050541    0.261874   0.667759              0.496998    -0.350908                0.044078       0.000000                        5.0                    1.0                32.228571                        6.0         122.483495 -0.468114            44.232862    51251.742181                   1.0
Sample_1532       45674.876058               15.698771       45674.876058    0.268576   0.679042              0.514313    -0.316212                0.017968       0.000000                        7.0                    2.0                31.928571                       10.0         124.864305 -0.458278            45.773864    51320.085458                   1.0
Sample_1533       51118.595074               16.913081       51118.595074    0.277303   0.701395              0.504201    -0.328652                0.039054       0.000000                       11.0                    1.0                32.857143                       13.0         123.565867 -0.467387            44.873847    57436.623679                   1.0
Sample_1534       53987.622008               17.217526       53987.622008    0.282211   0.700524              0.564506    -0.328964                0.039062       0.000000                       14.0                    2.0                37.050000                       15.0         128.911674 -0.476507            50.240996    60660.249447                   1.0
Sample_1535       51206.344537               16.446955       51206.344537    0.254529   0.667759              0.478924    -0.369382                0.023597       0.000000                        6.0                    2.0                32.875000                        7.0         122.449850 -0.506718            42.624213    57535.218581                   1.0
Sample_1536       44639.090851               14.924701       44639.090851    0.244804   0.640351              0.493174    -0.351351                0.036164       0.000000                       11.0                    1.0                32.421053                       11.0         123.204833 -0.490607            43.892451    50156.281855                   1.0
Sample_1537       47374.488571               16.404751       47374.488571    0.278521   0.712460              0.541642    -0.330337                0.051638       0.000000                        6.0                    2.0                32.300000                        7.0         124.086724 -0.445086            48.206121    53229.762439                   1.0
Sample_1538       42191.703324               14.347814       42191.703324    0.249229   0.625382              0.494289    -0.355627                0.001894       0.000000                        8.0                    1.0                32.818182                        9.0         124.484889 -0.472666            43.991741    47406.408230                   1.0
Sample_1539       44868.258542               15.050219       44868.258542    0.255915   0.644989              0.586669    -0.384831                0.093733       0.000000                        5.0                    1.0                34.666667                        6.0         127.107173 -0.474716            52.213507    50413.773643                   1.0
Sample_1540       42833.128162               14.596469       42833.128162    0.242717   0.647198              0.453634    -0.371764                0.034639       0.000000                        8.0                    2.0                33.086957                        8.0         120.000023 -0.482310            40.373426    48127.110294                   1.0
Sample_1541       39337.520433               13.426652       39337.520433    0.225325   0.600646              0.456637    -0.358427                0.004785       0.000000                       11.0                    1.0                33.238806                       12.0         121.409483 -0.485828            40.640704    44199.461161                   1.0
Sample_1542       55331.273733               18.001758       55331.273733    0.312300   0.707640              0.565870    -0.357470                0.018894       0.000000                       10.0                    0.0                36.000000                       11.0         130.362494 -0.423842            50.362471    62169.970487                   1.0
Sample_1543       39000.180816               13.512302       39000.180816    0.239051   0.602104              0.463600    -0.350276                0.000252       0.000000                        8.0                    1.0                31.615385                        8.0         122.555509 -0.467938            41.260427    43820.427883                   1.0
Sample_1544       43257.696621               14.687388       43257.696621    0.246608   0.635636              0.453853    -0.356446                0.016573       0.000000                       12.0                    2.0                31.833333                       14.0         120.524815 -0.480573            40.392946    48604.153507                   1.0
Sample_1545       45256.785375               15.167282       45256.785375    0.251544   0.644989              0.484165    -0.359551                0.017527       0.000000                       12.0                    2.0                32.222222                       13.0         123.043246 -0.483681            43.090669    50850.320646                   1.0
Sample_1546       40826.624439               13.825473       40826.624439    0.235012   0.602104              0.477586    -0.359016                0.012444       0.000000                        7.0                    1.0                32.296296                        9.0         123.175650 -0.483421            42.505151    45872.611729                   1.0
Sample_1547       42329.676460               14.344515       42329.676460    0.234781   0.628805              0.505359    -0.374532                0.020979       0.000000                        6.0                    1.0                34.384615                        6.0         123.371939 -0.489266            44.976939    47561.434225                   1.0
Sample_1548       43998.347571               14.950184       43998.347571    0.246961   0.648412              0.452948    -0.353772                0.019802       0.000000                        5.0                    1.0                32.300971                        7.0         119.311027 -0.482226            40.312347    49436.345586                   1.0
Sample_1549       44622.437973               15.141092       44622.437973    0.250757   0.659830              0.535809    -0.404494                0.021636       0.000000                        8.0                    1.0                36.400000                        7.0         126.599191 -0.477230            47.686985    50137.570756                   1.0
Sample_1550       44636.095730               15.355871       44636.095730    0.258065   0.671182              0.478032    -0.339122                0.023246       0.000000                        5.0                    1.0                31.780822                        7.0         122.264593 -0.468213            42.544831    50152.916551                   1.0
Sample_1551       45727.425464               15.388567       45727.425464    0.264299   0.659830              0.511419    -0.350738                0.023266       0.000000                        7.0                    1.0                33.120000                        9.0         123.736877 -0.468111            45.516335    51379.129735                   1.0
Sample_1552       44656.280768               14.912415       44656.280768    0.242516   0.643775              0.476975    -0.368945                0.028571       0.000000                        5.0                    1.0                33.505747                        6.0         122.208715 -0.493000            42.450760    50175.596369                   1.0
Sample_1553       43851.313395               15.207348       43851.313395    0.262678   0.667759              0.493005    -0.362560                0.016194       0.000000                        7.0                    2.0                32.488636                        8.0         124.061984 -0.458142            43.877439    49271.138646                   1.0
Sample_1554       40275.047478               14.015984       40275.047478    0.238346   0.628805              0.463073    -0.354177                0.014996       0.000000                        9.0                    2.0                32.188889                       10.0         121.218431 -0.474093            41.213469    45252.862335                   1.0
Sample_1555       45330.501864               15.181157       45330.501864    0.254858   0.651835              0.494057    -0.348315                0.026759       0.000000                        5.0                    1.0                33.111111                        6.0         124.107911 -0.479999            43.971079    50933.148162                   1.0
Sample_1556       40592.193161               13.927375       40592.193161    0.244344   0.613773              0.486498    -0.350466                0.009018       0.000000                        7.0                    0.0                32.153846                        7.0         123.574797 -0.470288            43.298313    45609.205799                   1.0
Sample_1557       42436.530123               14.812349       42436.530123    0.249518   0.655115              0.480848    -0.353933                0.026248       0.000000                        7.0                    1.0                32.200000                        6.0         122.484276 -0.468372            42.795509    47681.494520                   1.0
Sample_1558       26393.236228                8.736907       26393.236228    0.138626   0.381843              0.372908    -0.347132                0.000000       0.000000                        6.0                    0.0                31.534483                        6.0         117.603842 -0.443768            33.188799    29655.321605                   1.0
Sample_1559       34668.339497               12.063349       34668.339497    0.212032   0.549751              0.384667    -0.324541                0.000000       0.000000                        7.0                    1.0                29.653846                        7.0         117.732657 -0.470261            34.235335    38953.190446                   1.0
Sample_1560       39562.849307               13.908788       39562.849307    0.243927   0.635651              0.458380    -0.330794                0.015452       0.000000                        8.0                    1.0                31.181818                        9.0         122.007627 -0.464080            40.795816    44452.639670                   1.0
Sample_1561       42857.400099               15.062174       42857.400099    0.263747   0.674605              0.433716    -0.325512                0.043786       0.000000                       11.0                    1.0                30.336134                       12.0         119.400682 -0.452153            38.600691    48154.382133                   1.0
Sample_1562       43270.908371               15.116723       43270.908371    0.256494   0.669890              0.403012    -0.353933                0.017725       0.000000                        9.0                    0.0                31.500000                        8.0         118.184822 -0.463018            35.868037    48618.998169                   1.0
Sample_1563       34552.001667               11.731353       34552.001667    0.204804   0.505156              0.487731    -0.344494                0.000000       0.000000                        7.0                    1.0                33.000000                        7.0         125.380403 -0.474784            43.408042    38822.473783                   1.0
Sample_1564       38917.785464               13.517137       38917.785464    0.239778   0.608950              0.441761    -0.322953                0.023137       0.000000                        9.0                    1.0                31.772727                        9.0         121.560372 -0.467074            39.316734    43727.848836                   1.0
Sample_1565       21058.385323                6.941539       21058.385323    0.109895   0.313789              0.385837    -0.362047                0.000000       0.000000                        2.0                    1.0                32.222222                        2.0         117.362052 -0.388823            34.339459    23661.107104                   1.0
Sample_1566       30592.717039               10.761033       30592.717039    0.182495   0.467874              0.363733    -0.338611                0.000000       0.000000                        5.0                    2.0                30.136364                        4.0         116.817186 -0.464998            32.372248    34373.839370                   1.0
Sample_1567       31329.301973               10.905725       31329.301973    0.196482   0.498014              0.418607    -0.313020                0.000000       0.000000                        6.0                    1.0                31.714286                        8.0         120.565077 -0.457950            37.255992    35201.462891                   1.0
Sample_1568       24499.169215                8.275105       24499.169215    0.136327   0.377382              0.377573    -0.337079                0.000000       0.000000                        5.0                    0.0                31.266667                        5.0         118.255430 -0.425539            33.603976    27527.156422                   1.0
Sample_1569       22976.259782                8.162059       22976.259782    0.145427   0.386559              0.348722    -0.314153                0.000000       0.000000                        5.0                    1.0                28.289773                        5.0         116.522525 -0.409731            31.036296    25816.022227                   1.0
Sample_1570       29728.609595               10.184768       29728.609595    0.168568   0.464690              0.374953    -0.343820                0.000000       0.000000                        5.0                    0.0                31.720588                        7.0         117.242403 -0.464876            33.370803    33402.932129                   1.0
Sample_1571       34378.393204               11.720190       34378.393204    0.207730   0.517557              0.424127    -0.319745                0.000000       0.000000                        7.0                    0.0                31.740741                        6.0         120.784952 -0.471082            37.747326    38627.408094                   1.0
Sample_1572       50205.839929               16.607918       50205.839929    0.275058   0.692386              0.439149    -0.348480                0.027452       0.000000                       12.0                    1.0                31.830508                       12.0         121.177914 -0.469141            39.084233    56411.056100                   1.0
Sample_1573       46042.893368               15.598031       46042.893368    0.266388   0.669890              0.492351    -0.349226                0.026257       0.000000                        5.0                    1.0                33.933333                        7.0         125.545601 -0.465307            43.819227    51733.588054                   1.0
Sample_1574       36277.754190               11.519613       36277.754190    0.217479   0.444735              3.719580    -0.359551                0.000000       0.000000                        7.0                    0.0                40.000000                        6.0         406.608155 -0.451951           331.042638    40761.521562                   9.0
Sample_1575       23650.098452                8.272159       23650.098452    0.141345   0.386559              0.343573    -0.334424                0.000000       0.000000                        6.0                    0.0                29.763780                        6.0         115.690975 -0.418425            30.577970    26573.144328                   1.0
Sample_1576       23435.493613                8.245808       23435.493613    0.146002   0.376289              0.340023    -0.312075                0.000000       0.000000                        7.0                    0.0                28.333333                        7.0         116.450290 -0.413420            30.262011    26332.015296                   1.0
Sample_1577       45495.586000               15.661863       45495.586000    0.267475   0.685889              0.442257    -0.337547                0.024640       0.000000                       10.0                    2.0                31.123810                       11.0         120.361544 -0.458764            39.360846    51118.635956                   1.0
Sample_1578       21221.839390                6.971550       21221.839390    0.115410   0.317213              0.463703    -0.350948                0.000000       0.000000                        2.0                    1.0                33.060606                        2.0         125.542652 -0.387077            41.269549    23844.763360                   1.0
Sample_1579       22567.909750                8.088131       22567.909750    0.142889   0.393405              0.327046    -0.313274                0.000000       0.000000                        6.0                    0.0                28.070833                        7.0         115.194694 -0.407776            29.107066    25357.201967                   1.0
Sample_1580       24642.589993                8.454664       24642.589993    0.147198   0.389982              0.356800    -0.320014                0.000000       0.000000                        4.0                    1.0                29.607692                        3.0         117.764553 -0.423055            31.755189    27688.303363                   1.0
Sample_1581       18021.311081                6.146437       18021.311081    0.104708   0.291509              0.421672    -0.329588                0.000000       0.000000                        3.0                    1.0                31.093023                        4.0         121.550921 -0.352375            37.528773    20248.664136                   1.0
Sample_1582       27008.589218                8.830801       27008.589218    0.143612   0.389982              0.451370    -0.363008                0.000000       0.000000                        4.0                    1.0                32.307692                        4.0         122.184946 -0.445108            40.171922    30346.729459                   1.0
Sample_1583       30046.208200               10.096383       30046.208200    0.167728   0.445502              0.429402    -0.345268                0.000000       0.000000                        7.0                    1.0                31.301205                        7.0         120.648367 -0.465943            38.216791    33759.784495                   1.0
Sample_1584       41109.167753               14.434243       41109.167753    0.261388   0.648412              0.534230    -0.343371                0.064923       0.000000                        4.0                    1.0                32.896552                        5.0         124.144347 -0.448918            47.546501    46190.076127                   1.0
Sample_1585       41839.665937               14.273302       41839.665937    0.251728   0.628805              0.540838    -0.352379                0.022751       0.000000                        5.0                    1.0                34.285714                        3.0         126.463062 -0.467615            48.134538    47010.860603                   1.0
Sample_1586       40539.319408               14.354171       40539.319408    0.258265   0.648412              0.482838    -0.334435                0.025641       0.000000                        7.0                    1.0                31.777778                        8.0         123.014033 -0.449768            42.972549    45549.797087                   1.0
Sample_1587       43023.073513               14.791903       43023.073513    0.263648   0.648412              0.467481    -0.334918                0.007448       0.000000                        5.0                    1.0                32.491228                        5.0         122.125428 -0.456959            41.605809    48340.532038                   1.0
Sample_1588       42365.308890               14.957851       42365.308890    0.270996   0.673313              0.465325    -0.335674                0.024742       0.000000                        8.0                    1.0                31.000000                        9.0         122.002675 -0.440199            41.413921    47601.470663                   1.0
Sample_1589       44774.975268               15.228818       44774.975268    0.262174   0.661962              0.503564    -0.356404                0.018568       0.000000                        7.0                    2.0                33.166667                        9.0         125.137507 -0.465908            44.817237    50308.960976                   1.0
Sample_1590       47582.173687               15.863998       47582.173687    0.263125   0.678028              0.519639    -0.337079                0.039772       0.000000                        9.0                    2.0                33.153846                       10.0         125.092006 -0.477122            46.247847    53463.116503                   1.0
Sample_1591       41288.811710               14.620265       41288.811710    0.270215   0.663254              0.493015    -0.335096                0.020280       0.000000                        8.0                    1.0                32.777778                        8.0         123.940917 -0.437838            43.878298    46391.923270                   1.0
Sample_1592       50840.491893               17.727463       50840.491893    0.306937   0.750129              1.708489    -0.350757                0.040014       0.000000                        9.0                    2.0                31.338028                       14.0         225.149512 -0.400725           152.055505    57124.148194                   5.0
Sample_1593       47550.015552               15.858538       47550.015552    0.273234   0.674605              0.499840    -0.335674                0.033963       0.000000                        8.0                    2.0                33.833333                       10.0         124.659596 -0.463869            44.485789    53426.983767                   1.0
Sample_1594       43488.365117               15.137592       43488.365117    0.271914   0.674605              0.515235    -0.352528                0.041078       0.000000                        9.0                    1.0                33.181818                        9.0         125.093737 -0.444776            45.855953    48863.331592                   1.0
Sample_1595       48508.280120               16.006149       48508.280120    0.276490   0.678028              0.520222    -0.345693                0.018558       0.000000                        7.0                    1.0                34.937500                        9.0         126.024997 -0.463956            46.299776    54503.685528                   1.0
Sample_1596       44370.371711               15.168244       44370.371711    0.272701   0.666677              0.505587    -0.318640                0.025216       0.000000                        9.0                    1.0                33.818182                       10.0         125.109762 -0.450806            44.997278    49854.350237                   1.0
Sample_1597       44999.794279               15.405635       44999.794279    0.270135   0.671182              0.497019    -0.358146                0.034332       0.000000                        5.0                    1.0                32.636364                        5.0         123.816771 -0.454661            44.234674    50561.566606                   1.0
Sample_1598       44319.635013               15.439426       44319.635013    0.272866   0.682465              0.476939    -0.348315                0.020833       0.000000                        7.0                    1.0                31.432836                        8.0         122.568855 -0.445501            42.447570    49797.342711                   1.0
Sample_1599       59269.918603               20.184636       59269.918603    0.348838   0.743710              0.530099    -0.362237                0.034064       0.000000                        9.0                    2.0                32.818182                       10.0         124.752051 -0.328181            47.178820    66595.414161                   1.0
Sample_1600       46902.293689               16.165389       46902.293689    0.282940   0.711664              0.502558    -0.354401                0.063782       0.000000                        6.0                    1.0                32.000000                        7.0         123.150341 -0.439462            44.727643    52699.206393                   1.0
Sample_1601       45352.050215               15.897743       45352.050215    0.282047   0.708241              0.503171    -0.351712                0.051002       0.000000                       11.0                    1.0                32.000000                       11.0         123.778727 -0.433467            44.782216    50957.359792                   1.0
Sample_1602       47832.245609               16.330300       47832.245609    0.278110   0.701395              0.494078    -0.359952                0.043052       0.000000                        7.0                    2.0                32.214286                        6.0         123.655262 -0.450398            43.972933    53744.096190                   1.0
Sample_1603       45504.957976               15.786326       45504.957976    0.280502   0.697101              0.481809    -0.346747                0.033600       0.000000                        7.0                    1.0                32.333333                        7.0         123.042105 -0.439135            42.880982    51129.166265                   1.0
Sample_1604       43749.572989               15.336169       43749.572989    0.270145   0.682465              1.153638    -0.348755                0.037906       0.000000                        5.0                    1.0                31.464286                        7.0         180.360299 -0.445523           102.673820    49156.823583                   3.0
Sample_1605       45970.002235               16.023894       45970.002235    0.286003   0.701395              0.521886    -0.314607                0.035736       0.000000                        8.0                    1.0                32.200000                        8.0         124.932759 -0.431340            46.447886    51651.687904                   1.0
Sample_1606       45685.610483               15.532329       45685.610483    0.265363   0.678028              0.503400    -0.355805                0.036339       0.000000                        9.0                    1.0                32.857143                        9.0         123.942677 -0.464624            44.802584    51332.146610                   1.0
Sample_1607       47195.013872               16.082547       47195.013872    0.287442   0.700524              0.532594    -0.320492                0.064600       0.000000                        9.0                    1.0                33.500000                        9.0         125.705978 -0.438035            47.400845    53028.105475                   1.0
Sample_1608       42559.789717               14.564163       42559.789717    0.248052   0.636928              0.486069    -0.349563                0.027638       0.000000                        7.0                    2.0                32.465517                        8.0         123.420914 -0.474751            43.260101    47819.988446                   1.0
Sample_1609       39219.794437               13.263301       39219.794437    0.228756   0.585438              0.508443    -0.349677                0.002369       0.000000                        9.0                    1.0                33.166667                       10.0         125.492022 -0.481958            45.251435    44067.184761                   1.0
Sample_1610       39614.407408               13.621295       39614.407408    0.233102   0.605527              0.447739    -0.356204                0.008410       0.000000                        7.0                    1.0                31.939394                        8.0         121.266975 -0.478436            39.848741    44510.570121                   1.0
Sample_1611       55280.904770               18.924583       55280.904770    0.346626   0.682464              2.594065    -0.334270                0.056754       0.000000                       12.0                    1.0                31.400000                        9.0         303.426095 -0.333385           230.871808    62113.376146                   7.0
Sample_1612       36457.438738               12.493964       36457.438738    0.223968   0.565124              0.485400    -0.348573                0.000000       0.000000                        8.0                    1.0                32.454545                        8.0         123.328890 -0.469853            43.200590    40963.414313                   1.0
Sample_1613       39630.661379               13.473030       39630.661379    0.235016   0.597223              0.509915    -0.365854                0.004149       0.000000                       11.0                    1.0                32.560976                       11.0         124.922929 -0.476986            45.382441    44528.833010                   1.0
Sample_1614       37048.986372               12.882464       37048.986372    0.228822   0.588861              0.504983    -0.356340                0.009507       0.000000                        7.0                    1.0                32.428571                        7.0         124.643506 -0.468308            44.943529    41628.074576                   1.0
Sample_1615       36331.460463               12.466807       36331.460463    0.215987   0.561700              0.485003    -0.363764                0.000000       0.000000                        7.0                    1.0                32.476923                        9.0         123.667065 -0.477026            43.165274    40821.865689                   1.0
Sample_1616       41001.218133               14.003167       41001.218133    0.243681   0.620619              0.532268    -0.342697                0.016065       0.000000                       10.0                    1.0                33.736842                       10.0         126.330410 -0.473647            47.371814    46068.784419                   1.0
Sample_1617       36826.058072               12.561042       36826.058072    0.220628   0.561700              0.487658    -0.351393                0.000000       0.000000                        6.0                    1.0                33.400000                        6.0         124.349998 -0.475800            43.401597    41377.593339                   1.0
Sample_1618       40084.897575               13.837881       40084.897575    0.235573   0.620619              0.487446    -0.356958                0.019763       0.000000                        6.0                    1.0                32.969388                        8.0         123.448107 -0.477219            43.382658    45039.210759                   1.0
Sample_1619       37805.840257               12.866201       37805.840257    0.218456   0.566750              0.494667    -0.364544                0.000000       0.000000                        4.0                    1.0                32.826667                        4.0         124.279165 -0.484185            44.025369    42478.472198                   1.0
Sample_1620       35025.831332               12.524488       35025.831332    0.224291   0.585438              0.466337    -0.345818                0.006303       0.000000                        8.0                    1.0                31.578947                        9.0         120.905268 -0.459787            41.504017    39354.866665                   1.0
Sample_1621       36024.151834               12.267853       36024.151834    0.210344   0.546328              0.502494    -0.367768                0.000000       0.000000                        6.0                    2.0                32.731343                        6.0         124.332607 -0.480546            44.721994    40476.575095                   1.0
Sample_1622       37774.407791               13.154986       37774.407791    0.230720   0.597223              0.488448    -0.351666                0.020707       0.000000                        7.0                    1.0                31.583333                        8.0         123.289351 -0.470325            43.471834    42443.154821                   1.0
