             0_Absolute energy  0_Area under the curve  0_Autocorrelation  0_Centroid  0_Entropy  0_Mean absolute diff  0_Mean diff  0_Median absolute diff  0_Median diff  0_Negative turning points  0_Neighbourhood peaks  0_Peak to peak distance  0_Positive turning points  0_Signal distance   0_Slope  0_Sum absolute diff  0_Total energy  0_Zero crossing rate
Sample_1328       85365.973149               20.611750       85365.973149    0.184148   0.697101              0.716865    -0.714888                0.181534      -0.181534                        1.0                    0.0                63.625000                        1.0         129.689593 -0.747320            63.801017    95916.823763                   1.0
Sample_1329       80382.859790               19.793093       80382.859790    0.179398   0.685889              0.686072    -0.682525                0.234115      -0.234115                        2.0                    0.0                60.744681                        2.0         127.432515 -0.735710            61.060417    90317.819988                   1.0
Sample_1330       75642.633950               19.345072       75642.633950    0.183461   0.697101              0.715139    -0.684457                0.242624      -0.232571                        3.0                    0.0                60.916667                        3.0         128.865320 -0.706675            63.647380    84991.723540                   1.0
Sample_1331       84165.413514               20.483996       84165.413514    0.191898   0.685889              0.687571    -0.686828                0.160270      -0.160270                        2.0                    0.0                61.127660                        2.0         128.533710 -0.738863            61.193836    94567.880353                   1.0
Sample_1332       72661.842301               18.636141       72661.842301    0.183723   0.666677              0.691854    -0.691854                0.218324      -0.218324                        0.0                    0.0                61.575000                        0.0         127.691384 -0.701131            61.575000    81642.519440                   1.0
Sample_1333       87486.079705               21.227229       87486.079705    0.200749   0.711664              0.698604    -0.692194                0.145060      -0.119981                        3.0                    0.0                61.605263                        3.0         129.845081 -0.736332            62.175775    98298.965961                   1.0
Sample_1334       87835.937251               20.296248       87835.937251    0.179646   0.648412              0.708752    -0.708196                0.135311      -0.135311                        2.0                    0.0                63.029412                        2.0         130.491473 -0.780279            63.078940    98692.064327                   1.0
Sample_1335       77073.301253               18.812295       77073.301253    0.174427   0.636928              0.695794    -0.691592                0.131106      -0.110299                        2.0                    0.0                61.551724                        2.0         130.024884 -0.735934            61.925701    86599.214891                   1.0
Sample_1336       75841.683759               18.726585       75841.683759    0.174190   0.651835              0.695425    -0.695425                0.170588      -0.170588                        0.0                    0.0                61.892857                        0.0         129.491203 -0.729812            61.892857    85215.375010                   1.0
Sample_1337       97681.590552               22.391777       97681.590552    0.192683   0.700103              0.765997    -0.707865                0.259341      -0.246998                        2.0                    0.0                63.384615                        3.0         133.822782 -0.783512            68.173717   109754.596126                   1.0
Sample_1338       88561.090654               20.305849       88561.090654    0.193182   0.632228              0.648847    -0.641137                0.051887      -0.001444                        4.0                    0.0                57.061224                        4.0         129.253329 -0.773861            57.747365    99506.843431                   1.0
Sample_1339      106760.295782               24.469177      106760.295782    0.207251   0.766576              0.770749    -0.654494                0.281742      -0.253911                        1.0                    0.0                61.545455                        3.0         131.961161 -0.777292            68.596689   119955.388519                   1.0
Sample_1340       85999.620733               21.010286       85999.620733    0.189573   0.719306              0.709610    -0.708427                0.279988      -0.279988                        1.0                    0.0                63.050000                        1.0         128.119007 -0.737873            63.155307    96628.787341                   1.0
Sample_1341       94805.229205               22.359800       94805.229205    0.197482   0.726871              0.752509    -0.696629                0.238023      -0.215584                        1.0                    0.0                62.000000                        1.0         132.219502 -0.762603            66.973333   106522.729444                   1.0
Sample_1342       86546.568238               21.115982       86546.568238    0.196907   0.701395              0.813413    -0.698403                0.203244      -0.198909                        3.0                    0.0                62.157895                        3.0         139.120558 -0.732365            72.393794    97243.335099                   1.0
Sample_1343       85273.201795               21.053870       85273.201795    0.196837   0.719306              0.699603    -0.696629                0.147056      -0.147056                        3.0                    0.0                62.000000                        3.0         128.479951 -0.726244            62.264637    95812.586286                   1.0
Sample_1344       84026.901152               21.118112       84026.901152    0.194989   0.737780              0.711878    -0.702247                0.267960      -0.245599                        1.0                    0.0                62.500000                        1.0         128.968066 -0.712705            63.357143    94412.248485                   1.0
Sample_1345       85885.417195               20.968834       85885.417195    0.194957   0.708241              0.699261    -0.697253                0.177740      -0.177740                        1.0                    0.0                62.055556                        1.0         128.580418 -0.734091            62.234216    96500.468758                   1.0
Sample_1346       86273.929799               21.245861       86273.929799    0.200307   0.722729              0.682183    -0.682183                0.185267      -0.185267                        0.0                    0.0                60.714286                        0.0         126.993170 -0.727010            60.714286    96936.999774                   1.0
Sample_1347       86831.325946               21.148569       86831.325946    0.196948   0.708241              0.688514    -0.688514                0.157512      -0.157512                        0.0                    0.0                61.277778                        0.0         128.099580 -0.736028            61.277778    97563.287580                   1.0
Sample_1348       85212.127286               20.968090       85212.127286    0.198036   0.704818              0.688115    -0.679114                0.201766      -0.198841                        2.0                    0.0                60.441176                        1.0         128.370641 -0.727803            61.242249    95743.963243                   1.0
Sample_1349       86317.091778               21.558693       86317.091778    0.206096   0.741203              0.689593    -0.687707                0.186075      -0.186075                        0.0                    0.0                61.205882                        1.0         128.304250 -0.710784            61.373781    96985.496380                   1.0
Sample_1350       97199.397092               23.527793       97199.397092    0.211623   0.783983              0.707865    -0.707865                0.256316      -0.256316                        0.0                    0.0                63.000000                        0.0         128.028573 -0.725981            63.000000   109212.805721                   1.0
Sample_1351       94065.439256               22.199638       94065.439256    0.199132   0.722729              0.696629    -0.696629                0.247779      -0.247779                        0.0                    0.0                62.000000                        0.0         127.671545 -0.759600            62.000000   105691.504782                   1.0
Sample_1352       84698.669708               21.290017       84698.669708    0.205781   0.726871              0.716923    -0.665860                0.155537      -0.154144                        2.0                    0.0                59.261538                        2.0         132.415940 -0.705901            63.806179    95167.044616                   1.0
Sample_1353       95041.907972               22.376104       95041.907972    0.203294   0.715883              0.685090    -0.685090                0.251105      -0.251105                        0.0                    0.0                60.972973                        0.0         127.272991 -0.759119            60.972973   106788.660643                   1.0
Sample_1354       92659.527082               22.503571       92659.527082    0.206161   0.752029              0.701186    -0.696629                0.180339      -0.180339                        4.0                    0.0                62.000000                        4.0         129.272926 -0.731039            62.405548   104111.828182                   1.0
Sample_1355       96349.221956               22.500353       96349.221956    0.202027   0.722729              0.694516    -0.690420                0.237764      -0.237764                        1.0                    0.0                61.447368                        1.0         127.684861 -0.767031            61.811968   108257.552760                   1.0
Sample_1356       63255.456656               16.299918       63255.456656    0.154954   0.608950              0.692985    -0.692349                0.007891       0.000000                        3.0                    0.0                61.619048                        3.0         132.629698 -0.680516            61.675658    71073.546804                   1.0
Sample_1357       66214.238308               16.881836       66214.238308    0.158356   0.617196              0.701685    -0.701685                0.056531      -0.056531                        0.0                    0.0                62.450000                        0.0         131.821477 -0.695929            62.450000    74398.020571                   1.0
Sample_1358       71401.666349               18.025284       71401.666349    0.164915   0.651835              0.698479    -0.698070                0.104596      -0.104596                        1.0                    0.0                62.128205                        1.0         130.392179 -0.709449            62.164642    80226.591404                   1.0
Sample_1359       73969.369714               18.442372       73969.369714    0.164480   0.670100              0.726355    -0.712360                0.099222      -0.071236                        4.0                    0.0                63.400000                        4.0         132.095074 -0.719696            64.645604    83111.651364                   1.0
Sample_1360       90792.268352               20.137646       90792.268352    0.169843   0.632228              0.681758    -0.676030                0.254902      -0.220686                        1.0                    0.0                60.166667                        1.0         126.208075 -0.814289            60.676471   102013.784665                   1.0
Sample_1361       67298.021783               17.191689       67298.021783    0.166575   0.620619              0.692402    -0.686843                0.187676      -0.158254                        1.0                    0.0                61.129032                        1.0         129.864908 -0.697927            61.623769    75615.754813                   1.0
Sample_1362       60458.960555               16.064929       60458.960555    0.160118   0.605527              0.670158    -0.670072                0.069090      -0.069090                        1.0                    0.0                59.636364                        1.0         129.412767 -0.666854            59.644027    67931.416354                   1.0
Sample_1363       64709.166856               17.131738       64709.166856    0.170919   0.636928              0.681942    -0.680367                0.121935      -0.121935                        1.0                    0.0                60.552632                        1.0         131.771480 -0.668919            60.692808    72706.929052                   1.0
Sample_1364       69699.184066               17.620482       69699.184066    0.166906   0.632228              0.700975    -0.692502                0.117384      -0.091282                        2.0                    0.0                61.632653                        2.0         131.564758 -0.704040            62.386791    78313.689962                   1.0
Sample_1365       67859.867101               17.568483       67859.867101    0.166011   0.655258              0.691522    -0.691522                0.211081      -0.211081                        0.0                    0.0                61.545455                        0.0         129.478892 -0.694850            61.545455    76247.041686                   1.0
Sample_1366       64630.947840               17.184493       64630.947840    0.173173   0.640351              0.675454    -0.675454                0.166342      -0.166342                        0.0                    0.0                60.115385                        0.0         128.538212 -0.672564            60.115385    72619.042517                   1.0
Sample_1367       62691.521068               16.803450       62691.521068    0.166730   0.643775              0.683949    -0.678285                0.103446      -0.062168                        2.0                    0.0                60.367347                        2.0         130.547286 -0.664047            60.871453    70439.911312                   1.0
Sample_1368       51679.468418               15.608751       51679.468418    0.195464   0.628805              0.534556    -0.366994                0.022107       0.000000                        1.0                    0.0                40.035461                        1.0         121.125801 -0.587686            47.575527    58066.818447                   1.0
Sample_1369       67894.310521               16.929934       67894.310521    0.154532   0.608950              0.700439    -0.691279                0.026847       0.000000                        3.0                    0.0                61.523810                        3.0         132.517841 -0.710070            62.339105    76285.742158                   1.0
Sample_1370       63610.137253               16.546023       63610.137253    0.158948   0.620619              0.693582    -0.690124                0.083019      -0.070736                        2.0                    0.0                61.421053                        2.0         131.416573 -0.680010            61.728815    71472.064329                   1.0
Sample_1371       60319.265588               16.155327       60319.265588    0.155764   0.628805              0.679283    -0.677597                0.050902      -0.046927                        1.0                    0.0                60.306122                        2.0         128.663981 -0.663785            60.456164    67774.455717                   1.0
Sample_1372       62504.466131               16.552467       62504.466131    0.162942   0.625382              0.691959    -0.689574                0.017980       0.000000                        3.0                    0.0                61.372093                        3.0         132.998900 -0.663634            61.584325    70229.737226                   1.0
Sample_1373       75541.559705               17.765180       75541.559705    0.160676   0.578591              0.677801    -0.677801                0.000000       0.000000                        0.0                    0.0                60.324324                        0.0         128.697629 -0.753434            60.324324    84878.156972                   1.0
Sample_1374       63805.905214               16.146825       63805.905214    0.152850   0.575168              0.693172    -0.693172                0.000000       0.000000                        0.0                    0.0                61.692308                        0.0         129.713912 -0.695971            61.692308    71692.028331                   1.0
Sample_1375       73917.609956               17.531205       73917.609956    0.159961   0.582015              0.690296    -0.690296                0.000000       0.000000                        0.0                    0.0                61.436364                        0.0         130.684649 -0.745687            61.436364    83053.494333                   1.0
Sample_1376       72713.172492               17.789795       72713.172492    0.171029   0.602104              0.693897    -0.692616                0.004560       0.000000                        1.0                    0.0                61.642857                        1.0         130.568918 -0.727365            61.756845    81700.193811                   1.0
Sample_1377       78196.051155               18.744969       78196.051155    0.177095   0.610350              0.697069    -0.686196                0.096206       0.000000                        2.0                    0.0                61.071429                        2.0         131.462273 -0.743589            62.039148    87860.731635                   1.0
Sample_1378       71927.521132               17.435172       71927.521132    0.160324   0.586953              0.683201    -0.683201                0.000000       0.000000                        0.0                    0.0                60.804878                        0.0         129.006049 -0.733378            60.804878    80817.439474                   1.0
Sample_1379       78738.321237               19.150680       78738.321237    0.181154   0.636928              0.685684    -0.676030                0.191959      -0.172438                        1.0                    0.0                60.166667                        1.0         128.957413 -0.738514            61.025861    88470.023861                   1.0
Sample_1380       81189.670315               19.532735       81189.670315    0.180022   0.644989              0.663537    -0.663537                0.164781      -0.164781                        0.0                    0.0                59.054795                        0.0         125.391597 -0.751277            59.054795    91224.348669                   1.0
Sample_1381       79047.469047               19.471909       79047.469047    0.188738   0.643697              0.644840    -0.606742                0.148600       0.000000                        1.0                    0.0                55.054688                        2.0         126.957471 -0.729429            57.390727    88817.380952                   1.0
Sample_1382       85894.374601               19.906166       85894.374601    0.176609   0.640351              0.684211    -0.684211                0.222768      -0.222768                        0.0                    0.0                60.894737                        0.0         127.261317 -0.779340            60.894737    96510.533259                   1.0
Sample_1383       79715.046333               18.633310       79715.046333    0.167550   0.608950              0.689869    -0.678371                0.116846      -0.029873                        2.0                    0.0                60.375000                        1.0         129.083252 -0.765168            61.398302    89567.467790                   1.0
Sample_1384       76447.981230               18.453241       76447.981230    0.165863   0.632228              0.660154    -0.658801                0.197933      -0.197933                        1.0                    0.0                58.633333                        1.0         124.694478 -0.747507            58.753704    85896.608124                   1.0
Sample_1385       76308.866246               18.598578       76308.866246    0.173634   0.621958              0.678914    -0.678479                0.201330      -0.201330                        0.0                    0.0                60.384615                        1.0         127.898975 -0.736740            60.423319    85740.299153                   1.0
Sample_1386       80686.445422               18.735801       80686.445422    0.167855   0.598681              0.683708    -0.683708                0.000000       0.000000                        0.0                    0.0                60.850000                        0.0         129.846867 -0.769279            60.850000    90658.927441                   1.0
Sample_1387       78526.112520               18.922616       78526.112520    0.169922   0.636928              0.714962    -0.662921                0.158731      -0.142857                        3.0                    0.0                61.043478                        3.0         130.974872 -0.747307            63.631639    88231.587101                   1.0
Sample_1388       77814.871549               18.851411       77814.871549    0.180941   0.621958              0.679106    -0.674157                0.017982       0.000000                        3.0                    0.0                60.000000                        3.0         129.642954 -0.737930            60.440457    87432.439942                   1.0
Sample_1389       68601.405016               17.657126       68601.405016    0.177536   0.621958              0.659902    -0.655119                0.147736      -0.036546                        1.0                    0.0                58.305556                        1.0         127.646737 -0.694779            58.731248    77080.230355                   1.0
Sample_1390       74084.974089               18.060718       74084.974089    0.176354   0.598681              0.653993    -0.646716                0.000000       0.000000                        2.0                    0.0                57.557692                        3.0         127.438682 -0.729541            58.205336    83241.543920                   1.0
Sample_1391       80206.006069               19.406241       80206.006069    0.176976   0.636851              0.725918    -0.606742                0.059764       0.000000                        2.0                    0.0                59.115385                        3.0         131.371154 -0.748145            64.606735    90119.107943                   1.0
Sample_1392       72324.312250               17.985690       72324.312250    0.173445   0.610350              0.715233    -0.632424                0.057546       0.000000                        2.0                    0.0                57.663158                        3.0         132.057250 -0.719961            63.655693    81263.272191                   1.0
Sample_1393       83315.758079               19.308877       83315.758079    0.174152   0.610350              0.702077    -0.702077                0.033296      -0.033296                        0.0                    0.0                62.484848                        0.0         131.281964 -0.771629            62.484848    93613.211325                   1.0
Sample_1394       69903.263536               17.653597       69903.263536    0.167960   0.625382              0.674860    -0.674860                0.153816      -0.153816                        0.0                    0.0                60.062500                        0.0         126.545833 -0.712297            60.062500    78542.992737                   1.0
Sample_1395       75181.404327               18.609000       75181.404327    0.170416   0.648412              0.685098    -0.685098                0.227370      -0.227370                        0.0                    0.0                60.973684                        0.0         127.167938 -0.730660            60.973684    84473.488007                   1.0
Sample_1396       68726.217801               17.910934       68726.217801    0.172405   0.659830              0.719173    -0.719101                0.211198      -0.211198                        1.0                    0.0                64.000000                        1.0         130.809309 -0.689733            64.006409    77220.469440                   1.0
Sample_1397       94027.389573               20.524034       94027.389573    0.169236   0.640351              0.704648    -0.703957                0.066667      -0.066667                        2.0                    0.0                62.652174                        2.0         127.346562 -0.828522            62.713686   105648.752330                   1.0
Sample_1398       75578.611926               18.222592       75578.611926    0.166607   0.613773              0.706175    -0.682785                0.040855       0.000000                        2.0                    0.0                60.767857                        2.0         132.656834 -0.741982            62.849566    84919.788681                   1.0
Sample_1399       83640.847746               19.356265       83640.847746    0.166096   0.640351              0.685393    -0.685393                0.209268      -0.209268                        0.0                    0.0                61.000000                        0.0         126.751491 -0.781991            61.000000    93978.480614                   1.0
Sample_1400       77459.169215               18.352928       77459.169215    0.167010   0.612373              0.702343    -0.700375                0.084519      -0.056715                        2.0                    0.0                62.333333                        2.0         131.226354 -0.752382            62.508508    87032.774399                   1.0
Sample_1401       72870.178235               17.424866       72870.178235    0.151170   0.608950              0.678391    -0.678391                0.145858      -0.145858                        0.0                    0.0                60.376812                        0.0         127.180726 -0.746818            60.376812    81876.604759                   1.0
Sample_1402       74357.490457               17.581882       74357.490457    0.153598   0.597223              0.694826    -0.693210                0.032888       0.000000                        2.0                    0.0                61.695652                        2.0         129.842339 -0.751543            61.839554    83547.742087                   1.0
Sample_1403       80831.389000               19.047200       80831.389000    0.172429   0.628805              0.716693    -0.716693                0.109055      -0.109055                        0.0                    0.0                63.785714                        0.0         131.712747 -0.759836            63.785714    90821.785394                   1.0
Sample_1404       70694.621840               17.628978       70694.621840    0.161632   0.632228              0.697577    -0.695179                0.158876      -0.158876                        1.0                    0.0                61.870968                        1.0         129.360193 -0.718511            62.084357    79432.159371                   1.0
Sample_1405       75392.581275               18.183231       75392.581275    0.166457   0.620619              0.693047    -0.692884                0.145214      -0.145214                        0.0                    0.0                61.666667                        1.0         128.801072 -0.741799            61.681172    84710.765478                   1.0
Sample_1406       68205.423964               17.082333       68205.423964    0.155701   0.617196              0.711376    -0.707865                0.199278      -0.199278                        1.0                    0.0                63.000000                        1.0         130.306818 -0.712866            63.312500    76635.307824                   1.0
Sample_1407       82659.043088               19.344404       82659.043088    0.170454   0.636928              0.695748    -0.695748                0.182233      -0.182233                        0.0                    0.0                61.921569                        0.0         127.650370 -0.771808            61.921569    92875.329312                   1.0
Sample_1408       72444.323901               17.788074       72444.323901    0.169149   0.612373              0.704734    -0.681212                0.171414      -0.115114                        1.0                    0.0                60.627907                        1.0         132.487761 -0.722991            62.721314    81398.116743                   1.0
Sample_1409       80257.135917               18.359018       80257.135917    0.154483   0.608950              0.689841    -0.689841                0.177211      -0.177211                        0.0                    0.0                61.395833                        0.0         126.784316 -0.782557            61.395833    90176.557210                   1.0
Sample_1410       80341.512417               18.869726       80341.512417    0.164751   0.632228              0.714756    -0.713051                0.092334      -0.092334                        1.0                    0.0                63.461538                        1.0         131.008091 -0.765449            63.613285    90271.362267                   1.0
Sample_1411       75866.091214               18.527849       75866.091214    0.169030   0.640351              0.695059    -0.688098                0.240461      -0.174192                        1.0                    0.0                61.240741                        1.0         130.004093 -0.737713            61.860290    85242.799117                   1.0
Sample_1412       82717.810236               19.097521       82717.810236    0.166644   0.620619              0.707911    -0.697331                0.179732      -0.064185                        2.0                    0.0                62.062500                        2.0         130.173321 -0.777743            63.004118    92941.359816                   1.0
Sample_1413       72642.300337               16.969848       72642.300337    0.132097   0.620619              0.746147    -0.706461                0.078928       0.000000                        5.0                    0.0                62.875000                        5.0         133.481039 -0.746387            66.407061    81620.562177                   1.0
Sample_1414       67812.104785               16.326346       67812.104785    0.134215   0.597223              0.696268    -0.688573                0.069198       0.000000                        3.0                    0.0                61.283019                        3.0         130.204694 -0.726557            61.967854    76193.376163                   1.0
Sample_1415       77966.203502               17.884363       77966.203502    0.146032   0.605527              0.713680    -0.696868                0.135769       0.000000                        2.0                    0.0                62.021277                        3.0         128.831955 -0.777364            63.517493    87602.475845                   1.0
Sample_1416       59432.077596               15.077152       59432.077596    0.134161   0.566750              0.714667    -0.713483                0.000000       0.000000                        1.0                    0.0                63.500000                        1.0         131.327257 -0.680998            63.605387    66777.615277                   1.0
Sample_1417       63509.279849               15.595752       63509.279849    0.131658   0.585438              0.731005    -0.713239                0.002558       0.000000                        4.0                    0.0                63.478261                        3.0         132.494999 -0.700515            65.059467    71358.741403                   1.0
Sample_1418       68982.050399               16.526013       68982.050399    0.136359   0.597223              0.701528    -0.698264                0.113752      -0.076045                        1.0                    0.0                62.145455                        1.0         129.278248 -0.733127            62.436023    77507.921797                   1.0
Sample_1419       65313.923591               16.486172       65313.923591    0.145253   0.617196              0.719115    -0.714732                0.125658      -0.060590                        2.0                    0.0                63.611111                        2.0         130.710416 -0.700658            64.001242    73386.431001                   1.0
Sample_1420       78248.139729               18.278483       78248.139729    0.149160   0.625382              0.726016    -0.726016                0.200988      -0.200988                        0.0                    0.0                64.615385                        0.0         128.196032 -0.768628            64.615385    87919.258123                   1.0
Sample_1421       59465.980928               15.353187       59465.980928    0.137129   0.590377              0.677871    -0.677154                0.000000       0.000000                        1.0                    0.0                60.266667                        1.0         126.385892 -0.681304            60.330534    66815.708907                   1.0
Sample_1422       89543.098805               19.623811       89543.098805    0.154063   0.628805              0.705936    -0.705500                0.277232      -0.277232                        1.0                    0.0                62.789474                        1.0         126.252292 -0.823943            62.828262   100610.223376                   1.0
Sample_1423       82720.237811               18.935240       82720.237811    0.152047   0.636928              0.725343    -0.719101                0.139157      -0.122525                        1.0                    0.0                64.000000                        1.0         129.970711 -0.789832            64.555556    92944.087429                   1.0
Sample_1424       84741.847845               19.118005       84741.847845    0.154096   0.628805              0.721910    -0.721910                0.248170      -0.248170                        0.0                    0.0                64.250000                        0.0         128.178995 -0.800326            64.250000    95215.559376                   1.0
Sample_1425       81376.860444               18.640268       81376.860444    0.149297   0.628805              0.723571    -0.720706                0.183989      -0.183989                        1.0                    0.0                64.142857                        1.0         129.259689 -0.785432            64.397783    91434.674656                   1.0
Sample_1426       66911.547152               16.548988       66911.547152    0.143654   0.602104              0.710883    -0.708919                0.087427       0.000000                        1.0                    0.0                63.093750                        1.0         129.739922 -0.716003            63.268604    75181.513654                   1.0
Sample_1427       91029.574606               20.371643       91029.574606    0.159861   0.671182              0.706581    -0.698234                0.331760      -0.317436                        0.0                    0.0                62.514286                        1.0         125.005553 -0.816805            62.885714   102280.420906                   1.0
Sample_1428       92995.698771               20.755607       92995.698771    0.165690   0.671182              0.723079    -0.719101                0.295902      -0.295902                        1.0                    0.0                64.000000                        1.0         127.495045 -0.818663            64.354001   104489.549180                   1.0
Sample_1429       95648.216696               20.362157       95648.216696    0.158897   0.628805              0.708640    -0.708640                0.140464      -0.140464                        0.0                    0.0                63.068966                        0.0         128.593279 -0.847778            63.068966   107469.906399                   1.0
Sample_1430       70822.913511               16.423659       70822.913511    0.132898   0.573597              0.692059    -0.692059                0.000000       0.000000                        0.0                    0.0                61.593220                        0.0         127.353140 -0.750469            61.593220    79576.307316                   1.0
Sample_1431       65317.017836               16.673197       65317.017836    0.153008   0.613773              0.685889    -0.685889                0.138549      -0.138549                        0.0                    0.0                61.044118                        0.0         127.195945 -0.700470            61.044118    73389.907681                   1.0
Sample_1432       82123.559054               20.717201       82123.559054    0.195909   0.722729              0.646275    -0.646275                0.232796      -0.232796                        0.0                    0.0                57.518519                        0.0         123.892239 -0.713354            57.518519    92273.661859                   1.0
Sample_1433       83224.885197               20.315732       83224.885197    0.195032   0.678028              0.652407    -0.647940                0.135275      -0.135275                        3.0                    0.0                57.666667                        3.0         128.013385 -0.734391            58.064203    93511.106963                   1.0
Sample_1434       82920.070776               20.667925       82920.070776    0.204159   0.700524              0.638055    -0.638055                0.101291      -0.101291                        0.0                    0.0                56.786885                        0.0         126.335291 -0.714792            56.786885    93168.618849                   1.0
Sample_1435       80163.387370               20.226870       80163.387370    0.197543   0.697101              0.668139    -0.667243                0.162577      -0.162577                        1.0                    0.0                59.384615                        1.0         128.800658 -0.709134            59.464404    90071.221764                   1.0
Sample_1436       77300.589527               19.654457       77300.589527    0.191917   0.689312              0.642256    -0.640449                0.190535      -0.190535                        3.0                    0.0                57.000000                        3.0         125.758928 -0.708368            57.160771    86854.594974                   1.0
Sample_1437       63820.809515               17.429657       63820.809515    0.181094   0.656407              0.643804    -0.636938                0.088953       0.000000                        4.0                    0.0                56.687500                        4.0         129.091055 -0.650920            57.298590    71708.774736                   1.0
Sample_1438       90558.199792               21.938334       90558.199792    0.206812   0.719306              0.658448    -0.652434                0.189215      -0.189215                        3.0                    0.0                58.066667                        4.0         126.753703 -0.735090            58.601858   101750.786283                   1.0
Sample_1439      102358.023539               23.921877      102358.023539    0.219035   0.752029              0.689580    -0.667978                0.206069      -0.155601                        4.0                    1.0                59.450000                        4.0         129.380400 -0.751091            61.372598   115009.015212                   1.0
Sample_1440       92894.908574               22.661156       92894.908574    0.218739   0.741203              0.665467    -0.654566                0.155807      -0.132790                        4.0                    0.0                58.256410                        4.0         127.707305 -0.718051            59.226567   104376.301768                   1.0
Sample_1441       79016.534805               20.841688       79016.534805    0.216693   0.741203              0.633395    -0.622854                0.116226      -0.116226                        8.0                    0.0                55.433962                        8.0         125.389986 -0.665222            56.372185    88782.623377                   1.0
Sample_1442       90419.226040               22.127355       90419.226040    0.211369   0.733717              0.826970    -0.668835                0.125707      -0.122600                        6.0                    1.0                59.526316                        6.0         142.181179 -0.719826            73.600351   101594.636000                   1.0
Sample_1443       92638.718459               22.649230       92638.718459    0.211752   0.755452              0.688827    -0.675843                0.184937      -0.180801                        3.0                    0.0                60.150000                        3.0         128.387655 -0.722042            61.305617   104088.447706                   1.0
Sample_1444      105859.540780               24.350949      105859.540780    0.222567   0.748606              0.678669    -0.660841                0.123102      -0.107918                        4.0                    1.0                58.814815                        4.0         128.541348 -0.759663            60.401526   118943.304247                   1.0
Sample_1445       84408.368478               20.973134       84408.368478    0.202874   0.711664              0.664828    -0.658525                0.205900      -0.179298                        2.0                    0.0                58.608696                        2.0         126.786987 -0.718971            59.169732    94840.863458                   1.0
Sample_1446       84223.333556               21.386454       84223.333556    0.215434   0.730294              0.645583    -0.627341                0.144864      -0.130422                        5.0                    0.0                55.833333                        4.0         128.098509 -0.692162            57.456913    94632.959052                   1.0
Sample_1447       84415.823647               21.428338       84415.823647    0.214520   0.726871              0.637530    -0.632170                0.114270      -0.114270                        4.0                    0.0                56.263158                        4.0         126.162836 -0.694278            56.740143    94849.240052                   1.0
Sample_1448       87909.570798               21.592309       87909.570798    0.205823   0.722729              0.646334    -0.644746                0.213409      -0.213409                        1.0                    0.0                57.382353                        1.0         125.056774 -0.726242            57.523696    98774.798649                   1.0
Sample_1449      111937.196922               24.427039      111937.196922    0.215133   0.715087              0.688648    -0.677615                0.221622      -0.197379                        4.0                    0.0                60.307692                        4.0         129.292423 -0.809794            61.289641   125772.131374                   1.0
Sample_1450       97783.644511               23.269493       97783.644511    0.219742   0.744626              0.645084    -0.640449                0.157895      -0.157895                        4.0                    0.0                57.000000                        4.0         126.511668 -0.736795            57.412484   109869.263496                   1.0
Sample_1451       85380.179365               21.533896       85380.179365    0.214647   0.730294              0.624602    -0.616292                0.175321      -0.175321                        4.0                    0.0                54.850000                        4.0         124.722185 -0.700247            55.589559    95932.785803                   1.0
Sample_1452       83469.214107               21.385432       83469.214107    0.215729   0.744626              0.646951    -0.626339                0.141767      -0.075188                        5.0                    1.0                55.744186                        5.0         126.255210 -0.685586            57.578618    93785.633828                   1.0
